"Year","Multi_short","ODA","Share","Full Name","Donor"
"2021","EIB","0.1","0.2%","european investment bank","Ireland"
"2022","EIB","0.2","0.2%","european investment bank","Ireland"
"2018","UNDP","0","0%","united nations development programme","Ireland"
"2019","UNDP","0","0%","united nations development programme","Ireland"
"2020","UNDP","0","0%","united nations development programme","Ireland"
"2021","UNDP","0","0.1%","united nations development programme","Ireland"
"2022","UNDP","0.1","0.1%","united nations development programme","Ireland"
"2018","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Ireland"
"2019","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Ireland"
"2020","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Ireland"
"2021","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Ireland"
"2022","WHO - core voluntary contributions","0.1","0.1%","world health organisation core voluntary contributions account","Ireland"
"2018","WTO - international trade centre","0","0%","world trade organisation international trade centre","Ireland"
"2019","WTO - international trade centre","0","0%","world trade organisation international trade centre","Ireland"
"2020","WTO - international trade centre","0","0%","world trade organisation international trade centre","Ireland"
"2021","WTO - international trade centre","0","0%","world trade organisation international trade centre","Ireland"
"2022","WTO - international trade centre","0","0%","world trade organisation international trade centre","Ireland"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Ireland"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Ireland"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Ireland"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","Ireland"
"2022","UNICEF","0","0%","united nations childrenâ€™s fund","Ireland"
"2018","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Ireland"
"2019","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Ireland"
"2020","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Ireland"
"2021","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Ireland"
"2022","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Ireland"
"2018","UN","0","0%","united nations","Ireland"
"2019","UN","0","0%","united nations","Ireland"
"2020","UN","0","0%","united nations","Ireland"
"2021","UN","0","0%","united nations","Ireland"
"2022","UN","0","0%","united nations","Ireland"
"2018","UNIDO","0","0%","united nations industrial development organisation","Ireland"
"2019","UNIDO","0","0%","united nations industrial development organisation","Ireland"
"2020","UNIDO","0","0%","united nations industrial development organisation","Ireland"
"2021","UNIDO","0","0%","united nations industrial development organisation","Ireland"
"2022","UNIDO","0","0%","united nations industrial development organisation","Ireland"
"2018","CEB","0","0%","council of europe development bank","Ireland"
"2019","CEB","0","0%","council of europe development bank","Ireland"
"2020","CEB","0","0%","council of europe development bank","Ireland"
"2021","CEB","0","0%","council of europe development bank","Ireland"
"2022","CEB","0","0%","council of europe development bank","Ireland"
"2018","ILO","0","0%","international labour organisation regular budget supplementary account","Ireland"
"2019","ILO","0","0%","international labour organisation regular budget supplementary account","Ireland"
"2020","ILO","0","0%","international labour organisation regular budget supplementary account","Ireland"
"2021","ILO","0","0%","international labour organisation regular budget supplementary account","Ireland"
"2022","ILO","0","0%","international labour organisation regular budget supplementary account","Ireland"
"2018","UNECE","0","0%","united nations economic commission for europe extrabudgetary contributions only","Ireland"
"2019","UNECE","0","0%","united nations economic commission for europe extrabudgetary contributions only","Ireland"
"2020","UNECE","0","0%","united nations economic commission for europe extrabudgetary contributions only","Ireland"
"2021","UNECE","0","0%","united nations economic commission for europe extrabudgetary contributions only","Ireland"
"2022","UNECE","0","0%","united nations economic commission for europe extrabudgetary contributions only","Ireland"
"2018","WFP","0","0%","world food programme","Ireland"
"2019","WFP","0","0%","world food programme","Ireland"
"2020","WFP","0","0%","world food programme","Ireland"
"2021","WFP","0","0%","world food programme","Ireland"
"2022","WFP","0","0%","world food programme","Ireland"
"2018","AIIB","0","0%","asian infrastructure investment bank","Ireland"
"2019","AIIB","0","0.1%","asian infrastructure investment bank","Ireland"
"2020","AIIB","0","0.1%","asian infrastructure investment bank","Ireland"
"2021","AIIB","0.1","0.1%","asian infrastructure investment bank","Ireland"
"2022","AIIB","0","0%","asian infrastructure investment bank","Ireland"
"2018","GEF-Least Developed Countries Fund","0.1","0.2%","global environment facility least developed countries fund","Ireland"
"2019","GEF-Least Developed Countries Fund","0","0%","global environment facility least developed countries fund","Ireland"
"2020","GEF-Least Developed Countries Fund","0","0%","global environment facility least developed countries fund","Ireland"
"2021","GEF-Least Developed Countries Fund","0","0%","global environment facility least developed countries fund","Ireland"
"2022","GEF-Least Developed Countries Fund","0","0%","global environment facility least developed countries fund","Ireland"
"2018","ADB","0","0%","asian development bank","Ireland"
"2019","ADB","0.1","0.1%","asian development bank","Ireland"
"2020","ADB","0.1","0.1%","asian development bank","Ireland"
"2021","ADB","0","0%","asian development bank","Ireland"
"2022","ADB","0","0%","asian development bank","Ireland"
